Approx Module;VVenC Profile;Video;Read BER;Write BER;BD-Rate;BD-PSNR
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;0.013416728381354659;-0.0005001780369018237
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.051803978827880126;0.002035111417317888
orig_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.023959710735887985;0.0009463594678467511
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;-0.06903821157228096;0.0028871989603636112
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;-0.002522896332901592;0.00041847297918271514
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;-0.09509283182264072;0.00431087265759504
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;-0.004844336066811561;-0.00017292744535118146
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;0.0306311407090476;-0.002054497969469409
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;0.028580468809624726;-0.0012633562693274707
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.10587768762502225;0.004984328667874453
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.1576370755039913;0.006534767564169929
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.12829594241647868;0.005895867938641066
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.03267301733120842;0.0017503814664294787
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.10154417314629516;0.00459978672570049
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.1931626486482596;0.00892363050955325
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.16636349756335989;0.007651506313231105
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.009408381243980468;0.000411823410194306
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.10992120800882299;0.005332962316507206
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;-0.0021152435639826273;7.801908343224246e-05
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;0.07224992900416449;-0.0028967039214509867
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;0.0;0.0
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;-0.06866302810260017;0.0028394412940872496
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;-0.08135492986653947;0.003362093551513706
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;-0.0034437249009755533;0.00012724845365120544
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;-0.00027193348548504304;1.022222694020562e-05
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;-0.05322173400024166;0.0024616623567522092
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.03529792533809584;-0.0011799191004633264
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;-0.0817706925815398;0.003634668843243522
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.13616110906466972;-0.005020094547182135
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.18671620393573285;-0.006991298420442352
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;-0.08372697281914254;0.00350382745878943
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.023948884884306132;-0.0008650218218299731
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;-0.07754632758675273;0.0033399947490296068
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.12758831292172257;-0.005082776826213476
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;-0.01674422082272864;0.0010127954501134681
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.11937956746683742;-0.004739636298482159
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.1080780646947277;-0.004140228531304885
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.05106271118182626;-0.0018205190655557549
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.20819675576742025;-0.008337180908074266
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.19824169533420033;-0.007801322302351352
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.06485361839425607;-0.0025701419079168044
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.0;0.0
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;-0.0252426199089828;0.0009740472099396753
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.0006339224088325324;-2.480160236733614e-05
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;-0.005785882117215202;0.00022741310101339062
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.07754336176932775;-0.0027377791994511605
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.07925829338246704;-0.00275882032854715
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;-0.05751759396143141;0.0048592738260344655
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;-0.004299611615488086;0.001051908507469388
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.03288143238273644;-0.0008340511417336934
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.04107725922191108;0.0026824764228887445
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.02149087183900278;0.0020907263040989667
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.04426941715427457;0.002652225907426291
pred_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.010158865778986392;0.0016578127788244928
